#"Step","Potential Energy (kJ/mole)"
76940,-17.1583923307
76950,-15.4925888211
76960,-14.0123975351
76970,-14.9882913395
76980,-15.2032997465
76990,-11.8697648749
77000,-10.8631616293
77010,-13.393120166
77020,-13.9627985444
77030,-13.0990516746
77040,-12.848305838
77050,-13.8967016799
77060,-17.0994016018
77070,-15.1820249466
77080,-14.6709702055
77090,-17.3990631923
77100,-15.9693841818
77110,-15.9098501453
77120,-15.8429046507
77130,-17.2590809574
77140,-18.3627709651
77150,-17.3517476815
77160,-19.1685699292
77170,-20.8896585891
77180,-19.958657232
77190,-18.9240232135
77200,-17.949862581
77210,-19.3850560556
77220,-19.8482751294
77230,-20.0165080238
77240,-19.9009073653
77250,-19.1529526987
77260,-18.9916254918
77270,-18.8051303553
77280,-20.3140073681
77290,-20.4964971711
77300,-19.5535934597
77310,-18.5962681883
77320,-18.7438560874
77330,-19.5946331449
77340,-19.7824561495
77350,-19.1285606899
77360,-18.6768233822
77370,-18.4765594384
77380,-18.5615162845
77390,-18.8063531134
77400,-18.1558927494
77410,-17.0684247415
77420,-16.2959014428
77430,-16.7481769385
77440,-17.5569365687
77450,-17.9063095138
77460,-17.2553966702
77470,-16.9844080835
77480,-18.066560297
77490,-19.1954029957
77500,-18.8505909678
77510,-17.341343134
77520,-17.0266888963
77530,-18.8099046773
77540,-20.0567110302
77550,-18.7609918155
77560,-16.2433615798
77570,-15.5897170728
77580,-17.0321323221
77590,-17.8011512292
77600,-16.2915266002
77610,-15.3927878335
77620,-16.3647100882
77630,-17.3769577237
77640,-17.324461461
77650,-17.4435963673
77660,-17.6989321144
77670,-16.3535579835
77680,-15.5549813987
77690,-16.5793339718
77700,-17.6871599633
77710,-16.4309666016
77720,-14.7470379108
77730,-15.2540136532
77740,-17.1615896845
77750,-16.706120313
77760,-14.3810964029
77770,-14.6392259477
77780,-16.1401606008
77790,-15.909795036
77800,-14.6933861804
77810,-14.3586748533
77820,-15.373910121
77830,-15.4612822893
77840,-15.1689810847
77850,-16.5083821683
77860,-18.1067970624
77870,-16.7933962719
77880,-14.9060557377
77890,-16.0707630486
77900,-18.1348299974
77910,-17.0022227137
77920,-13.5705712809
77930,-13.9555119237
77940,-16.5828835511
77950,-16.5124654415
77960,-14.5036577027
77970,-13.2092487333
77980,-14.9777125009
77990,-15.4079288253
78000,-14.1846633496
78010,-14.2836623992
78020,-16.0306180308
78030,-16.0776381582
78040,-13.9066351949
78050,-15.4184487049
78060,-19.0461074428
78070,-18.6144347164
78080,-16.2423076177
78090,-16.2224162992
78100,-18.1388085357
78110,-18.0458586797
78120,-15.8697525133
78130,-16.0244779721
78140,-17.2586871822
78150,-17.068562859
78160,-17.0363616434
78170,-16.6070709114
78180,-17.7550463297
78190,-17.1817655046
78200,-15.7929605999
78210,-17.5044838645
78220,-19.1278252396
78230,-19.0529410569
78240,-17.983079932
78250,-18.0267720834
78260,-19.3271083774
78270,-19.4860295035
78280,-18.8059774531
78290,-19.0864160776
78300,-18.9878527593
78310,-18.7227570729
78320,-18.0640144734
78330,-18.735613348
78340,-19.7165928522
78350,-18.4661779556
78360,-18.2242783888
78370,-19.1566543299
78380,-19.9736927226
78390,-20.1701747169
78400,-19.6568646251
78410,-20.2582591661
78420,-21.1430470348
78430,-20.7261635473
78440,-20.417527889
78450,-20.3609383571
78460,-20.2056238619
78470,-19.8790482226
78480,-18.8034846249
78490,-18.7918224412
78500,-19.5861582356
78510,-19.4730890041
78520,-19.1993220988
78530,-18.9737366531
78540,-18.7606370016
78550,-19.1224512447
78560,-18.9188933597
78570,-18.7237372625
78580,-18.4563873562
78590,-18.5118564363
78600,-18.8699179726
78610,-18.3786028238
78620,-18.2040805645
78630,-18.2276817227
78640,-17.704751509
78650,-17.9418062825
78660,-17.502666117
78670,-18.1744388252
78680,-18.1398374417
78690,-17.7477037364
78700,-18.6137281101
78710,-18.9259757227
78720,-19.2178894042
78730,-18.9105241114
78740,-19.4055537184
78750,-20.1491233549
78760,-19.0818032675
78770,-19.2714766006
78780,-19.3812533302
78790,-19.2579115349
78800,-19.4954175065
78810,-19.3468076243
78820,-19.8179329698
78830,-20.2340491349
78840,-20.4845279299
78850,-21.4703482872
78860,-21.67200855
78870,-21.8096894483
78880,-21.6642180023
78890,-21.6031169019
78900,-21.6389365066
78910,-21.0366515436
78920,-20.7182010107
78930,-20.0821965992
78940,-19.9267782634
78950,-19.9528046411
78960,-19.6407592015
78970,-19.6522818155
78980,-19.7317389104
78990,-19.5815111933
79000,-19.5648231576
79010,-18.8534543221
79020,-19.2262186417
79030,-20.1859960291
79040,-20.1262661653
79050,-20.2167140526
79060,-19.5296123029
79070,-19.1235046625
79080,-19.6205954445
79090,-19.5953345241
79100,-19.208657608
79110,-19.3081815408
79120,-19.4734996985
79130,-19.4273271777
79140,-20.2141098086
79150,-20.5201088633
79160,-20.0566982089
79170,-19.6084268812
79180,-20.0222364195
79190,-21.0987333859
79200,-21.0929059509
79210,-20.2558143889
79220,-19.2079324673
79230,-18.8754053718
79240,-18.8441416855
79250,-17.542489817
79260,-16.8928163828
79270,-16.701615333
79280,-15.9104583162
79290,-15.7886202926
79300,-15.7423797566
79310,-15.9983922624
79320,-15.9280783803
79330,-15.5996456576
79340,-17.1920711512
79350,-18.5965810021
79360,-18.2750537941
79370,-17.4337616032
79380,-17.0071748704
79390,-18.772642116
79400,-20.0504467368
79410,-19.6240259834
79420,-19.6168177816
79430,-20.4145242497
79440,-21.2283521732
79450,-19.965288156
79460,-19.5923300002
79470,-19.3401296233
79480,-17.6907418707
79490,-15.9708173681
79500,-14.8151554966
79510,-16.4993591297
79520,-16.6446590849
79530,-14.8668673033
79540,-14.0670908796
79550,-15.3790888056
79560,-16.8804662422
79570,-15.0009926379
79580,-13.6634943947
79590,-15.8769502612
79600,-18.0059255568
79610,-18.343251991
79620,-17.7807740659
79630,-18.8376238327
79640,-20.459421336
79650,-18.8282309974
79660,-19.0312205489
79670,-19.8720525419
79680,-19.7281788673
79690,-20.4106409855
79700,-19.112085842
79710,-20.1150076409
79720,-21.0596211828
79730,-19.6329865831
79740,-19.1101987196
79750,-18.2924620708
79760,-17.9183836465
79770,-16.8371503012
79780,-14.8377195632
79790,-15.6454716244
79800,-15.7753507736
79810,-15.3328176402
79820,-15.3012854734
79830,-15.2990736669
79840,-17.6407161383
79850,-17.0154171888
79860,-17.1354271111
79870,-19.2599545131
79880,-20.025707696
79890,-20.4058088394
79900,-19.5606277038
79910,-20.1200794915
79920,-20.9409473856
79930,-19.3407886461
79940,-18.6783749656
79950,-18.943409355
79960,-20.1403839057
79970,-20.5135858522
79980,-18.6556266255
79990,-18.6764891998
80000,-20.0930740249
80010,-19.3365969025
80020,-18.4347248708
80030,-16.8834455257
80040,-16.5980303239
80050,-17.7881579439
80060,-15.7067199928
80070,-15.7073374462
80080,-18.803727781
80090,-18.2992556167
80100,-19.5165269759
80110,-18.8289982436
80120,-19.1932450348
80130,-20.8183175493
80140,-18.712969654
80150,-19.8861566812
80160,-19.0327204657
80170,-17.9789232499
80180,-20.2151987242
80190,-17.8939075958
80200,-18.0811003538
80210,-18.0387509674
80220,-16.3200293437
80230,-19.3802044724
80240,-16.7783824077
80250,-17.397351825
80260,-17.755470409
80270,-16.0048330059
80280,-18.9890466393
80290,-17.6014565957
80300,-16.8642841029
80310,-18.4360360244
80320,-16.0792873172
80330,-18.5422925149
80340,-19.0404124771
80350,-16.9175775713
80360,-18.6191754585
80370,-16.1295128334
80380,-17.5750694976
80390,-18.9951226935
80400,-16.672590271
80410,-18.3666335858
80420,-16.420642006
80430,-16.5060164289
80440,-18.657642601
80450,-18.1450386418
80460,-19.2434888034
80470,-18.5555051414
80480,-18.91295996
80490,-20.1920526685
80500,-20.2506262338
80510,-21.4144605237
80520,-20.9260460953
80530,-20.844096169
80540,-20.6265566377
80550,-19.4055313632
80560,-19.4169176527
80570,-17.7226525145
80580,-18.2781468898
80590,-18.943948821
80600,-19.9624474228
80610,-20.5713877601
80620,-19.7128026237
80630,-20.5965958555
80640,-19.5663139045
80650,-19.7038847181
80660,-20.2232949498
80670,-19.3586330444
80680,-20.0946472532
80690,-19.905582243
80700,-20.0596735974
80710,-20.5136268722
80720,-20.4154197588
80730,-20.7277455255
80740,-20.6940932955
80750,-20.4775221179
80760,-20.343173737
80770,-19.8233051951
80780,-19.5331521955
80790,-19.3141065068
80800,-18.7103206487
80810,-18.5803954223
80820,-18.7605604472
80830,-18.5497579938
80840,-18.2865532574
80850,-18.1908444
80860,-17.4394338591
80870,-18.1569105853
80880,-18.2935473454
80890,-16.8055401326
80900,-18.0292988699
80910,-17.7768830202
80920,-17.5787473099
80930,-17.1404184945
80940,-16.0756184534
80950,-16.9423598052
80960,-15.8373953662
80970,-16.3210667049
80980,-16.7327946975
80990,-16.3198641891
81000,-18.344513364
81010,-18.2434603994
81020,-19.3474215544
81030,-18.446975349
81040,-17.591933227
81050,-18.627626002
81060,-17.2929333083
81070,-17.0408818797
81080,-16.950285064
81090,-16.319987431
81100,-17.3355407434
81110,-16.7851076322
81120,-16.9184012379
81130,-16.9492549074
81140,-17.1135517025
81150,-18.2659661785
81160,-18.4091348776
81170,-18.6335606095
81180,-18.9937576926
81190,-19.2495613397
81200,-19.5990811218
81210,-19.5449451916
81220,-19.284654046
81230,-18.8822615941
81240,-18.6146372939
81250,-18.500390187
81260,-18.0641272457
81270,-17.8985523829
81280,-18.268868138
81290,-18.6006882172
81300,-18.8523715923
81310,-19.8514017082
81320,-19.7193219326
81330,-20.2193380786
81340,-21.107493005
81350,-20.2938563068
81360,-20.7297434162
81370,-19.871837774
81380,-18.9538057695
81390,-18.8048834047
81400,-17.7929902994
81410,-18.4628610451
81420,-18.6372919534
81430,-18.6995414249
81440,-18.7078939114
81450,-17.1429623019
81460,-17.6983986665
81470,-17.9868551926
81480,-17.907641089
81490,-19.6719910531
81500,-18.7188644498
81510,-19.3063093676
81520,-19.843812876
81530,-18.3259044884
81540,-19.33811224
81550,-17.9661091544
81560,-17.6550533837
81570,-17.616266384
81580,-16.0596314165
81590,-18.1561202971
81600,-16.5979278843
81610,-16.6259695418
81620,-17.6316196776
81630,-15.4973109524
81640,-18.0178866034
81650,-17.37739892
81660,-17.6112497126
81670,-18.6403691812
81680,-16.0611375781
81690,-18.2032251282
81700,-18.1253209776
81710,-18.039002931
81720,-19.8945157066
81730,-18.2257256908
81740,-19.9765063868
81750,-20.3796683067
81760,-19.0537595068
81770,-19.7316132806
81780,-18.3055235944
81790,-18.5078745166
81800,-17.6512703169
81810,-16.141443539
81820,-17.3766567651
81830,-16.626598829
81840,-18.0889567626
81850,-18.2157240073
81860,-18.5147191317
81870,-20.2072390372
81880,-19.8432041086
81890,-20.0307829616
81900,-20.7547943915
81910,-20.126815984
81920,-20.8180592367
81930,-19.8332456835
81940,-19.8512190542
81950,-20.2619756752
81960,-18.1475867085
81970,-18.9161885593
81980,-17.6397476771
81990,-18.5327803849
82000,-18.7623371139
82010,-18.5375169381
82020,-19.3101359709
82030,-19.1422956618
82040,-19.3688837498
82050,-19.1959355081
82060,-18.7493925677
82070,-19.3547962528
82080,-19.1614632036
82090,-19.330306384
82100,-19.8413204268
82110,-19.621431186
82120,-19.5749496456
82130,-19.6010335241
82140,-19.5969678916
82150,-19.9005210591
82160,-19.9449908508
82170,-20.0253790039
82180,-19.9853435346
82190,-20.244141325
82200,-20.332940448
82210,-20.1258103603
82220,-20.4403966024
82230,-20.3059823651
82240,-20.2489987677
82250,-20.2469933804
82260,-20.1936779696
82270,-21.0143929134
82280,-21.0683732523
82290,-20.22849017
82300,-19.5731048243
82310,-19.4412329713
82320,-19.8975971369
82330,-19.7558081587
82340,-19.3324355502
82350,-19.5250199525
82360,-19.5795150518
82370,-19.9265859163
82380,-20.1916098046
82390,-19.484568553
82400,-20.3320975059
82410,-19.8351002442
82420,-19.2156112199
82430,-19.4477258593
82440,-19.4478658427
82450,-20.2774667187
82460,-19.7832902455
82470,-19.9209502414
82480,-21.2608171835
82490,-20.5617129975
82500,-20.7199800313
82510,-21.0490890773
82520,-21.1939686679
82530,-21.2383931277
82540,-19.6415142461
82550,-19.0629049284
82560,-19.6101244369
82570,-19.3915407862
82580,-19.2357819793
82590,-18.7222437776
82600,-19.0464299146
82610,-19.130410371
82620,-17.8083310972
82630,-19.2110154546
82640,-19.9709646928
82650,-18.8193704989
82660,-17.6962657532
82670,-18.1733063833
82680,-20.49998438
82690,-19.9229992899
82700,-17.8017855862
82710,-17.3218091718
82720,-18.3013481332
82730,-19.2480992246
82740,-17.8290943626
82750,-17.6672752586
82760,-18.4239114504
82770,-18.8643328212
82780,-18.5060656574
82790,-17.1394951808
82800,-18.2771952113
82810,-19.5292492873
82820,-18.6501280984
82830,-18.7383876175
82840,-19.1610099261
82850,-19.1768209693
82860,-18.1468289871
82870,-16.5770501521
82880,-18.4104143914
82890,-20.1063049715
82900,-20.5852267624
82910,-20.2141723376
82920,-19.6983645325
82930,-20.6245052025
82940,-20.466489826
82950,-19.2119000153
82960,-18.7033567194
82970,-17.9679113627
82980,-18.1982940098
82990,-18.5780909145
83000,-19.1403427979
83010,-19.8210772296
83020,-19.352590241
83030,-18.7905861371
83040,-18.9408409615
83050,-19.530605761
83060,-19.4635026833
83070,-18.8010455663
83080,-19.0299647312
83090,-19.1308275115
83100,-19.2441208113
83110,-19.2944577664
83120,-19.4789852281
83130,-20.1870209115
83140,-20.5349456418
83150,-20.310948588
83160,-20.0422908013
83170,-19.7818593635
83180,-19.9958265271
83190,-19.6257906207
83200,-18.7556509051
83210,-18.6666058035
83220,-18.5074643749
83230,-17.6966195486
83240,-16.8929641778
83250,-16.2044148465
83260,-16.0124103313
83270,-15.6832337953
83280,-14.8276724624
83290,-14.6785663499
83300,-15.1703828958
83310,-15.2244931339
83320,-15.7503949657
83330,-16.3993705578
83340,-17.1641759847
83350,-17.4826925904
83360,-17.4301346129
83370,-17.8943891727
83380,-18.0740376839
83390,-17.7791515402
83400,-17.730011032
83410,-17.563874983
83420,-17.799650769
83430,-17.819101555
83440,-17.3799972869
83450,-17.3239450026
83460,-17.1380263813
83470,-17.0652074356
83480,-16.410014188
83490,-16.3081679644
83500,-17.1355346965
83510,-17.591760078
83520,-17.9087305427
83530,-17.4971011272
83540,-18.2374539975
83550,-18.7833179418
83560,-18.0427196497
83570,-18.2344774415
83580,-18.3420850845
83590,-18.9519808175
83600,-19.0822492647
83610,-17.7870038223
83620,-18.1604808215
83630,-18.5331952437
83640,-18.0120783634
83650,-17.3335617734
83660,-16.4634004173
83670,-16.2196873656
83680,-14.4628589529
83690,-13.1675054411
83700,-14.6119477069
83710,-15.472398364
83720,-15.5746124238
83730,-15.9601348234
83740,-16.4235811214
83750,-17.2481480938
83760,-17.5844991896
83770,-17.8534519056
83780,-18.6439813753
83790,-18.5555225849
83800,-18.1017710573
83810,-17.0870090703
83820,-16.7194800134
83830,-16.7665266366
83840,-16.2649044076
83850,-16.2975735528
83860,-17.5074653422
83870,-18.7654064646
83880,-18.1721665463
83890,-17.002150257
83900,-17.4143230601
83910,-18.2077359701
83920,-17.8665844171
83930,-17.3932867662
83940,-17.7294964783
83950,-18.3121985429
83960,-17.6273380139
83970,-17.2449829326
83980,-18.1189111199
83990,-18.5148718303
84000,-17.7345934766
84010,-17.3751193822
84020,-18.2234763886
84030,-19.4626609488
84040,-19.2943025476
84050,-18.4545541112
84060,-19.3967652806
84070,-20.8236562555
84080,-20.2341790577
84090,-18.4868815461
84100,-18.9537966275
84110,-20.4219236498
84120,-20.2047811862
84130,-18.656412487
84140,-18.8658904846
84150,-20.5524169792
84160,-20.6965659651
84170,-19.4433727549
84180,-19.6350267069
84190,-20.3592887411
84200,-19.6344984034
84210,-18.728143559
84220,-19.1686879606
84230,-20.0242579682
84240,-20.1228406777
84250,-19.4032472226
84260,-19.7415776388
84270,-20.3688430706
84280,-20.1363358791
84290,-19.5592121781
84300,-19.2807955365
84310,-19.666101965
84320,-19.227031521
84330,-18.855255212
84340,-19.2935402525
84350,-19.4377325776
84360,-19.5300627174
84370,-19.3652289644
84380,-18.3838927496
84390,-19.0706941208
84400,-18.6988674972
84410,-18.2725123601
84420,-18.3883020711
84430,-17.847426111
84440,-17.9223497182
84450,-17.5949862042
84460,-17.9456734794
84470,-17.9998273621
84480,-17.5417216756
84490,-18.1196950849
84500,-17.8143139589
84510,-18.3254784517
84520,-18.2846807631
84530,-17.5809010258
84540,-18.3826517455
84550,-17.7206530473
84560,-17.9813355577
84570,-17.8033161571
84580,-16.7092502031
84590,-17.2588834555
84600,-16.0175423229
84610,-15.9062052046
84620,-15.8760450817
84630,-15.0844027213
84640,-15.6177660159
84650,-15.0045663234
84660,-15.150853998
84670,-15.9566717577
84680,-15.0876996836
84690,-15.7980186458
84700,-16.1607506037
84710,-15.1850836177
84720,-15.8555277022
84730,-14.9225241671
84740,-15.204642521
84750,-15.9437636534
84760,-15.2458758239
84770,-16.2454016249
84780,-16.2040938514
84790,-15.8149867044
84800,-16.3765162824
84810,-15.8663842749
84820,-16.5076644467
84830,-16.2018379635
84840,-15.8030062207
84850,-16.1460164631
84860,-16.1889036325
84870,-16.6614060988
84880,-16.5401745116
84890,-17.0770320094
84900,-17.5516589251
84910,-17.0114027282
84920,-16.9022906591
84930,-17.4363078002
84940,-17.3209094784
84950,-17.1179559782
84960,-16.6479505752
84970,-17.1349425504
84980,-18.3384491888
84990,-16.8946611715
85000,-16.932364455
85010,-17.5952094006
85020,-17.8343397993
85030,-18.9796683806
85040,-18.1006122736
85050,-17.7795772045
85060,-18.6925662675
85070,-18.6788079213
85080,-19.380925938
85090,-19.1121813965
85100,-19.2186193477
85110,-18.8857826721
85120,-19.0389396799
85130,-20.2559997231
85140,-19.9416931912
85150,-19.8472921198
85160,-19.8924298824
85170,-19.735871706
85180,-20.5543391984
85190,-20.2481265573
85200,-19.7921223889
85210,-20.4466209534
85220,-19.8624365545
85230,-20.7548663512
85240,-20.5250652703
85250,-20.1491797905
85260,-20.7845519429
85270,-20.0557254378
85280,-20.4482682695
85290,-20.7170498653
85300,-19.182326761
85310,-20.7150596357
85320,-19.4728801517
85330,-18.7236419319
85340,-19.890712289
85350,-17.4395453947
85360,-19.2542090078
85370,-19.6252075703
85380,-18.0127058605
85390,-21.3946930413
85400,-19.0738238169
85410,-19.4161637566
85420,-21.4914152274
85430,-18.4169409432
85440,-20.6750473842
85450,-18.7639654459
85460,-18.0523130268
85470,-20.1771326476
85480,-16.8838317531
85490,-18.6335705364
85500,-17.5864487058
85510,-16.62146414
85520,-18.6496434935
85530,-16.4295924347
85540,-17.6198249266
85550,-17.961535624
85560,-16.6193215648
85570,-18.5703810062
85580,-18.0125419673
85590,-18.3943495725
85600,-19.1317320742
85610,-18.3235840019
85620,-19.8933988746
85630,-20.155221987
85640,-19.8785725113
85650,-20.2665044143
85660,-19.5779431118
85670,-20.0030363854
85680,-19.4924132096
85690,-18.8700704288
85700,-18.7292979419
85710,-18.3720517841
85720,-19.1087756682
85730,-19.5019512474
85740,-19.8450062661
85750,-20.6812169031
85760,-20.5249285077
85770,-20.7213707204
85780,-20.9805412389
85790,-20.7937351312
85800,-20.9831706909
85810,-20.7447367636
85820,-21.084854999
85830,-21.328493331
85840,-21.4250827767
85850,-21.5805658869
85860,-21.5026343006
85870,-21.5649606597
85880,-21.0365776858
85890,-20.5997955135
85900,-20.7734297553
85910,-21.0179744437
85920,-20.8661459016
85930,-20.595959898
85940,-20.2958483327
85950,-20.5184349993
85960,-20.0985258026
85970,-19.5615198026
85980,-20.372117719
85990,-20.3755203198
86000,-20.2393826783
86010,-19.8722885943
86020,-19.5992200799
86030,-20.4391225582
86040,-20.5818056376
86050,-20.2852217609
86060,-20.3584871689
86070,-20.6548053332
86080,-21.2752972188
86090,-21.2478113425
86100,-20.9999449742
86110,-21.4424449162
86120,-21.3127188841
86130,-21.0463797929
86140,-21.5319169019
86150,-21.2221645975
86160,-21.4323755109
86170,-21.1384823205
86180,-20.9437101323
86190,-21.3465447332
86200,-20.4452437313
86210,-20.416636516
86220,-20.4919450302
86230,-20.0856073352
86240,-20.9008861432
86250,-20.3502364791
86260,-19.8747734581
86270,-20.5126270582
86280,-19.8638848724
86290,-20.3781116417
86300,-20.4459255758
86310,-20.4697457796
86320,-20.5756159606
86330,-20.0829215958
86340,-20.5674432887
86350,-20.5428527936
86360,-19.9290778712
86370,-19.7550545932
86380,-19.4836951078
86390,-20.117613955
86400,-20.2236489782
86410,-19.5804717286
86420,-19.4160945268
86430,-19.2610399462
86440,-19.4413585362
86450,-19.7431716743
86460,-18.8089237771
86470,-18.6676258346
86480,-18.5401329036
86490,-19.1730725064
86500,-19.8441324677
86510,-18.7838142126
86520,-17.8232870837
86530,-17.9130208979
86540,-18.8328487938
86550,-20.1116312386
86560,-18.8597301441
86570,-17.50115961
86580,-18.1559147678
86590,-19.5266325493
86600,-20.5418329673
86610,-19.8486373938
86620,-18.4076690325
86630,-18.39133299
86640,-19.4175057371
86650,-20.1580825056
86660,-19.3586996036
86670,-17.3402734835
86680,-17.9961268
86690,-19.4426395217
86700,-19.743499653
86710,-19.7195397022
86720,-17.7496889541
86730,-17.290751863
86740,-18.5078307414
86750,-19.4451866557
86760,-20.1318336434
86770,-18.3940720223
86780,-17.9042489486
86790,-18.633665783
86800,-19.4814932648
86810,-20.3308883311
86820,-18.6410791655
86830,-17.314744222
86840,-18.6137560197
86850,-19.875114164
86860,-20.1623563887
86870,-18.7439742175
86880,-17.403436243
86890,-19.0355878929
86900,-19.4505545249
86910,-19.0792055423
86920,-18.7268879935
86930,-17.7515958005
86940,-18.3334593066
86950,-19.2228806428
86960,-19.942711231
86970,-19.6274491836
86980,-17.5766270689
86990,-17.2674668394
87000,-18.4651674895
87010,-19.0465841177
87020,-17.799682009
87030,-16.1569973537
87040,-16.8199227586
87050,-18.2819455941
87060,-18.658349441
87070,-18.0366562303
87080,-16.8571405448
87090,-17.395237064
87100,-17.1902574708
87110,-16.9485319571
87120,-17.1495371965
87130,-16.5094506166
87140,-16.4053300823
87150,-16.2877382017
87160,-17.0424265638
87170,-17.0060875344
87180,-15.1860761786
87190,-14.1811582779
87200,-14.9949914803
87210,-15.7228033269
87220,-15.6967841989
87230,-15.3430025974
87240,-15.5405317042
87250,-15.6799009113
87260,-15.2296246481
87270,-15.3175789269
87280,-15.9361892895
87290,-15.1901425915
87300,-14.2108342416
87310,-14.2678671607
87320,-15.3681911211
87330,-15.1379679458
87340,-14.034428042
87350,-14.1335331215
87360,-15.2447554819
87370,-15.9710389087
87380,-14.860709195
87390,-14.5761835188
87400,-15.9406690217
87410,-16.8923128218
87420,-16.0748756989
87430,-15.673792654
87440,-16.063418764
87450,-16.3031366633
87460,-15.8448814622
87470,-15.6824644195
87480,-16.6647936805
87490,-16.5911080963
87500,-15.3275978382
87510,-14.7976973318
87520,-16.18988918
87530,-15.3730119443
87540,-13.377398005
87550,-13.9676681081
87560,-15.1937722249
87570,-15.4437218928
87580,-13.0636517655
87590,-15.731945741
87600,-18.8070212355
87610,-17.1716974346
87620,-17.130984552
87630,-18.1635085393
87640,-18.4657693238
87650,-19.5883645038
87660,-16.0850023877
87670,-17.2043277863
87680,-18.5569159001
87690,-16.6498049734
87700,-17.841373339
87710,-16.0750672945
87720,-16.9688920226
87730,-17.7661435336
87740,-16.0915201628
87750,-16.6715668149
87760,-17.1145335635
87770,-18.1121385829
87780,-18.2111235432
87790,-17.5336277576
87800,-18.7184233969
87810,-19.1394438463
87820,-19.0427502278
87830,-19.1002739798
87840,-19.5750162961
87850,-20.6236902661
87860,-18.6495376552
87870,-18.4678418935
87880,-19.6540945894
87890,-19.4879535535
87900,-19.422527211
87910,-18.9425612671
87920,-19.8477088619
87930,-20.2002567472
87940,-19.1535575296
87950,-19.4359070953
87960,-19.6508516411
87970,-19.1185084902
87980,-19.2632021886
87990,-18.0813321139
88000,-18.8929686755
88010,-19.2043957313
88020,-17.8377775207
88030,-18.4542790784
88040,-18.4342516483
88050,-18.1525589552
88060,-18.4914731324
88070,-17.7079861409
88080,-18.309340088
88090,-18.5919648277
88100,-17.8300914293
88110,-18.1744992198
88120,-18.1409828269
88130,-18.9184577476
88140,-18.2213402262
88150,-17.7434103063
88160,-18.8537127201
88170,-17.517615925
88180,-17.050605092
88190,-17.1117236097
88200,-17.0848714362
88210,-19.0602777105
88220,-17.4699552556
88230,-17.4652426773
88240,-18.0786455108
88250,-17.4546947625
88260,-18.1158101823
88270,-16.7460295473
88280,-16.4011490149
88290,-17.9458994659
88300,-16.6731448788
88310,-16.3358698188
88320,-15.7000613446
88330,-16.4557659462
88340,-17.5645495521
88350,-15.1688369017
88360,-15.5878605819
88370,-17.1399254049
88380,-17.3903270662
88390,-17.4265729784
88400,-16.5496174672
88410,-17.5395034296
88420,-18.3276000559
88430,-17.2475256193
88440,-17.1905176026
88450,-16.4548204352
88460,-16.6225988756
88470,-17.5524981882
88480,-16.8608627947
88490,-16.5431450067
88500,-15.3068030163
88510,-14.6396020685
88520,-15.7739305584
88530,-16.4963876625
88540,-16.8979790476
88550,-14.787702456
88560,-13.25387804
88570,-14.3914246496
88580,-15.5856903896
88590,-15.5032286711
88600,-14.1269681478
88610,-13.6655135345
88620,-14.8651226876
88630,-15.7359852427
88640,-16.2895620378
88650,-16.0025108115
88660,-14.819332784
88670,-14.5731247254
88680,-15.7459056004
88690,-16.4914759097
88700,-15.052022846
88710,-13.3411998581
88720,-13.4489757579
88730,-14.6671114807
88740,-15.6998959174
88750,-15.1696125238
88760,-14.280917589
88770,-14.3278355826
88780,-15.3728835778
88790,-15.8046202203
88800,-15.1744312641
88810,-14.7497722511
88820,-15.2757310122
88830,-16.125234413
88840,-16.069970863
88850,-16.1178688288
88860,-15.9339637933
88870,-15.6262691311
88880,-16.4525530699
88890,-16.5001850409
88900,-16.4862930171
88910,-15.7162237864
88920,-14.4655881611
88930,-16.329511209
88940,-16.4875995938
88950,-16.0762230203
88960,-16.406481905
88970,-17.0929526399
88980,-17.6900560559
88990,-16.3092866739
89000,-15.6017464739
89010,-15.946413002
89020,-16.5397840875
89030,-17.3737569683
89040,-17.2880974559
89050,-16.1379474419
89060,-16.0540825746
89070,-17.2432770922
89080,-18.5692392398
89090,-18.7307208285
89100,-17.1070554557
89110,-16.7764172811
89120,-18.0909574897
89130,-19.2097021032
89140,-18.8669421569
89150,-16.8098520417
89160,-15.7995876182
89170,-17.0483090729
89180,-18.7264615617
89190,-18.9531535258
89200,-17.5034516033
89210,-16.5362142395
89220,-17.6029068673
89230,-18.339267481
89240,-18.6827124701
89250,-18.1060217899
89260,-17.0944040463
89270,-18.8334313223
89280,-20.439086376
89290,-21.2017053386
89300,-20.5712863815
89310,-18.7421401333
89320,-18.4935224655
89330,-19.0720665104
89340,-17.5932341221
89350,-15.4561079238
89360,-15.5161434122
89370,-17.2325225576
89380,-18.591539308
89390,-18.5890952338
89400,-20.1124715648
89410,-19.9582201045
89420,-17.4443718827
89430,-16.7821707166
89440,-18.8049592366
89450,-19.9681496452
89460,-18.6599702862
89470,-16.5302804311
89480,-16.8396587918
89490,-18.3366829245
89500,-17.9071491063
89510,-17.1606398576
89520,-16.8213007528
89530,-16.8262997761
89540,-17.187897726
89550,-16.880525911
89560,-17.9418461902
89570,-18.868414423
89580,-17.6069519565
89590,-16.5121931891
89600,-17.4686999566
89610,-19.4641961536
89620,-19.1065617675
89630,-16.5245908467
89640,-15.9423050697
89650,-18.0172560196
89660,-19.133682755
89670,-18.8300710657
89680,-18.560986711
89690,-18.992621276
89700,-19.5961027309
89710,-19.3324747828
89720,-19.2044982221
89730,-19.933403424
89740,-19.9418622334
89750,-19.2941371069
89760,-19.0686229112
89770,-20.3405313704
